id,userId,movieId,rating
67,3,866,2.6535198913171376
68,3,1271,2.749571579859439
69,3,1378,3.567054972561856
70,3,1580,3.0522333078291184
71,3,2028,3.175211967032895
72,3,2841,3.259537708849348
73,3,2959,3.6075244474481143
74,4,112,4.10494868978688
75,4,141,3.944424948058522
76,4,153,3.8303715959797686
77,4,173,3.389866453946554
78,4,185,3.086182388619258
79,4,260,3.5830384729524116
80,4,289,3.4462446189605136
81,4,296,3.563574838919019
82,4,329,2.946400612101159
83,4,364,3.833441802252816
84,4,380,2.8537857636731228
85,4,431,2.7654279387696157
86,4,435,2.3190474106619288
87,4,440,3.3916562369628704
88,4,464,3.6453579795256887
89,4,480,3.873636964791053
90,4,541,3.6867620352627295
91,4,588,3.8915572014212754
92,4,590,2.739523986094575
93,4,594,3.898574464017183
94,4,596,3.9429094059882543
95,4,616,4.010026269100111
96,4,858,3.4331568306537017
97,4,903,3.581353782529165
98,4,910,3.1741162467069852
99,4,913,3.4897623269782017
100,4,919,3.732093618008704
101,4,1073,3.8470411298946967
102,4,1089,3.6161723132937147
103,4,1125,4.040228857500447
104,4,1213,3.593952952053249
105,4,1257,3.81370944449793
106,4,1259,3.0913642052565704
107,4,1265,3.7985471349676607
108,4,1278,3.6584790239358447
109,4,1282,3.8445412534899392
110,4,1371,3.678011999451032
111,4,1372,2.994276806728541
112,4,1374,3.285164147492057
113,4,1376,2.862327909887359
114,4,1377,3.095768749398286
115,4,1387,3.8332851962388883
116,4,1396,3.923563957208954
117,4,1544,3.2073286211668144
118,4,1580,3.8979057830385146
119,4,1858,4.036873014344854
120,4,1954,3.826476239111598
121,4,1961,3.7269510287989265
122,4,1968,3.717637678261535
123,4,2000,3.9397772857097006
124,4,2005,3.8904003307301545
125,4,2014,3.6140367767401558
126,4,2018,4.014763930025654
127,4,2020,3.1856732680556576
128,4,2021,3.661018580918456
129,4,2034,3.5827155739546224
130,4,2046,3.807491264533155
131,4,2054,3.2888732372956073
132,4,2064,3.4865147368276275
133,4,2080,3.8848730596503547
134,4,2085,4.058645069939676
135,4,2086,3.1442187349571578
136,4,2087,3.9157094140955544
137,4,2100,4.17962541934815
138,4,2105,3.4381049142852462
139,4,2109,3.8793457885705545
140,4,2110,2.9374987965726387
141,4,2114,3.9040983503627027
142,4,2115,3.8403164866601305
143,4,2124,3.546919913628299
144,4,2140,3.8892159154987693
145,4,2144,3.8060493677297287
146,4,2161,4.101163904273053
147,4,2193,3.030120067667001
148,4,2263,2.932800616154809
149,4,2268,3.785891270971305
150,4,2289,3.5926814112045653
151,4,2454,3.8892159154987693
152,4,2616,2.225463453248184
153,4,2640,4.027476653509194
154,4,2770,1.9779645371193628
155,4,2788,3.6567475078113376
156,4,3034,3.8440856109925203
157,4,3040,4.036873014344854
158,5,104,3.5430642640452774
159,5,141,3.3806432979189243
160,5,150,3.1991874458457685
161,5,231,3.3636653899165583
162,5,277,3.7885406208309838
163,5,364,3.2696601521132185
164,5,377,3.3885241166843163
165,5,440,3.3916562369628704
166,5,500,3.726424622029422
167,5,586,3.644629579460909
168,5,588,3.045884726211879
169,5,595,3.285164147492057
170,5,597,4.068513821240444
171,5,788,3.380509573618607
172,5,858,2.023702705304708
173,5,903,2.7356813073197683
174,5,919,3.1683119678691063
175,5,1247,3.0745378568500166
176,5,1485,3.8826932907738136
177,5,1544,3.4892194462366133
178,5,1682,3.2080042501189374
179,5,1923,3.678207045861736
180,5,1961,3.163169378659329
181,5,1968,3.1538560281219374
182,5,1997,3.016486954847405
183,5,2023,2.0730335996919225
184,5,2294,3.5537582355302617
185,5,2355,3.0824712208942495
186,5,2502,2.9101961632010984
187,5,2770,3.3874186624683564
188,5,3114,2.9502778473091364
189,5,3176,3.1442187349571578
190,5,4995,3.4533095519196566
191,5,5816,2.7718444351735965
192,5,30707,3.595244055068836
193,5,48385,3.8361325783103006
194,6,111,3.017606754205469
195,6,158,2.653339884404577
196,6,173,2.826084803806956
197,6,293,3.6674251905791326
198,6,596,3.379127755848657
199,6,903,3.0175721323895672
200,6,1250,3.348047485392243
201,6,1259,3.3732550303263693
202,6,1358,2.080721531284735
203,6,1639,2.2595152224304047
204,6,1687,2.607283830062303
205,6,1909,3.01826751524512
206,6,2001,3.025527861243558
207,6,2019,2.9876127210294916
208,6,2502,2.9101961632010984
209,6,2657,2.4819990189201704
210,6,3114,3.2321686723789353
211,6,4975,2.2909275887999287
212,6,7090,2.657316400745687
213,6,8874,3.498595772187762
214,7,21,2.841557006987479
215,7,104,2.9792826139056796
216,7,110,3.738909466793005
217,7,112,3.5411670396472825
218,7,141,3.3806432979189243
219,7,198,2.3313242626628545
220,7,207,2.932800616154809
221,7,260,3.5830384729524116
222,7,272,2.58043708481756
223,7,316,2.372421096662605
224,7,318,3.4333607709612277
225,7,329,2.946400612101159
226,7,345,2.72138249735246
227,7,364,2.705878501973621
228,7,377,2.824742466544719
229,7,380,3.4175674138127206
230,7,480,3.3098553146514558
231,7,500,2.8807521468200257
232,7,534,3.031462404929238
233,7,539,2.90292018869741
234,7,541,3.122980385123132
235,7,551,3.341542312506017
236,7,588,3.327775551281678
237,7,590,3.303305636234173
238,7,592,2.919856649697522
239,7,594,3.3347928138775855
240,7,595,2.72138249735246
241,7,671,3.127134442528685
242,7,708,2.917781842687975
243,7,745,3.5988813560374786
244,7,780,2.8713794501418937
245,7,786,2.519156470671952
246,7,924,3.208389004078738
247,7,1073,2.7194778296155016
248,7,1125,2.912665557221252
249,7,1278,2.5309157236566495
250,7,1371,3.1142303493114345
251,7,1372,2.994276806728541
252,7,1374,3.285164147492057
253,7,1375,2.96673191917247
254,7,1376,2.862327909887359
255,7,1394,2.60862616732454
256,7,1405,4.253397850992671
257,7,1408,1.669208603777978
258,8,110,3.1751278166534074
259,8,260,2.737365997743015
260,8,296,2.999793188779422
261,8,318,3.4333607709612277
262,8,524,2.2672250569622285
263,8,527,3.537017425628189
264,8,543,4.076626848649569
265,8,593,3.348218674152407
266,8,628,3.2118725329739095
267,8,805,2.994644011450734
268,8,858,3.4331568306537017
269,8,1259,3.0913642052565704
270,8,1265,2.6709838346884656
271,8,1358,1.2350490560753389
272,8,1387,3.2695035460992905
273,8,1552,2.9961066065306534
274,8,1961,3.7269510287989265
275,8,2028,3.175211967032895
276,8,2100,3.0520621190689545
277,8,2302,3.678327666668355
278,8,2502,3.7558686384104947
279,8,2770,2.823637012328759
280,8,2841,2.6957560587097507
281,8,2959,3.0437427973085165
282,8,4011,3.4053386571270767
283,8,4226,3.5798681918832105
284,8,4886,2.9273796387496205
285,8,4973,3.0900956965437563
286,8,4995,2.889527901780059
287,8,8873,3.328531966733565
288,8,8874,2.652923296978366
289,9,26,2.5240589198036005
290,9,318,2.8695791208216304
291,9,497,3.153615095792818
292,9,527,3.537017425628189
293,9,534,3.595244055068836
294,9,593,3.066327849082608
295,9,608,3.5632796490118137
296,9,1059,3.975310650249151
297,9,1358,3.2082848315639305
298,9,1411,2.490232020795225
299,9,1541,2.65090979108501
300,9,1584,3.2974202703211786
301,9,1680,3.3176900119231876
302,9,1682,3.7717859002585343
303,9,2028,3.175211967032895
304,9,2140,3.3254342653591715
305,9,2268,2.6583279706921097
306,9,2291,3.2297361762704675
307,9,2294,2.4261949352510666
308,9,2302,3.396436841598556
309,9,2501,3.0878405699431983
310,9,2539,2.4422553078225606
311,10,152,3.2381823433137575
312,10,318,2.8695791208216304
313,10,345,3.285164147492057
314,10,592,2.919856649697522
315,10,1089,2.4886090130145195
316,10,1358,3.7720664817035283
317,10,1499,3.697932855629977
318,10,1690,3.125426013285838
319,10,1887,2.7683643015307595
320,10,1923,3.9600978709315346
321,10,2108,2.75390836178359
322,10,2539,3.5698186081017558
323,10,2841,3.259537708849348
324,10,2907,2.58043708481756
325,10,2926,3.8959276018099542
326,11,70,2.0049099836333877
327,11,169,3.390873206893232
328,11,296,3.563574838919019
329,11,778,3.3465436013379004
330,11,923,3.595244055068836
331,11,1408,3.9243352043363684
332,12,253,2.9209612015018775
333,12,608,1.8719346985930212
334,12,673,2.197065562722634
335,12,1374,1.5938191970732647
336,12,1387,3.2695035460992905
337,12,1639,2.2595152224304047
338,12,2259,2.862327909887359
339,12,2355,2.2367987456848533
340,12,2668,2.58043708481756
341,12,2959,3.0437427973085165
342,12,3176,2.862327909887359
343,12,3179,2.4523048916040153
344,12,3780,3.1442187349571578
345,12,3865,4.365745643592953
346,13,110,3.1751278166534074
347,13,277,3.506649795761185
348,13,296,2.717902363709623
349,13,318,3.1514699458914293
350,13,480,2.746073664511858
351,13,524,3.112897532171625
352,13,527,2.9732357754885914
353,13,531,3.389736550340531
354,13,587,2.9607659757847493
355,13,590,3.303305636234173
356,13,914,3.343200493829957
357,13,919,2.886421142799308
358,13,1259,3.0913642052565704
359,13,1265,2.3890930096186667
360,13,1961,3.163169378659329
361,13,2355,3.364362045964048
362,13,3114,2.6683870222393375
363,13,3396,2.918706074901319
364,13,4886,2.9273796387496205
365,14,594,1.6434478634587926
366,14,2038,2.827091556753634
367,14,2355,2.2367987456848533
368,14,3114,3.2321686723789353
369,14,3175,3.9855544282424034
370,15,2,2.3538706272848247
371,15,5,3.838878268164876
372,15,6,3.209270463819419
373,15,11,2.4738686021692216
374,15,14,2.6077168420823797
375,15,16,2.8911576533604064
376,15,19,2.243393707016714
377,15,21,3.6872294821968756
378,15,22,2.66203706049566
379,15,25,2.7255689947544863
380,15,62,2.1916221536868035
381,15,70,1.7230191585635888
382,15,82,3.820756715124675
383,15,95,2.198520483110091
384,15,101,3.2105459879147578
385,15,104,1.851719313626485
386,15,107,2.3194270616047836
387,15,110,2.61134616651381
388,15,111,3.5813884043450663
389,15,112,2.6954945644378863
390,15,123,3.1442187349571578
391,15,145,3.268775146034511
392,15,149,3.5200731683835564
393,15,150,2.635405795706171
394,15,153,2.139026645560976
395,15,161,2.6755752382786175
396,15,162,3.0673394190290306
397,15,163,2.2895973446661806
398,15,164,3.3935836955958263
399,15,165,2.894090256374097
400,15,170,2.6996985877317057
401,15,172,2.257437181091749
402,15,175,3.1687309806154014
403,15,176,3.2695035460992905
404,15,180,2.9712402741188724
405,15,185,2.5224007384796607
406,15,193,2.403248566202258
407,15,196,2.6880681271169378
408,15,198,2.0494334375930556
409,15,214,2.58043708481756
410,15,215,3.5827155739546224
411,15,216,2.0032320620555915
412,15,223,3.164907969824666
413,15,231,3.3636653899165583
414,15,232,3.0267642245114086
415,15,233,2.9924313676118817
416,15,235,3.1984285090090423
417,15,246,3.684894579763165
418,15,247,2.2133234521685203
419,15,252,2.5460601549309994
420,15,253,2.3571795513622797
421,15,260,3.5830384729524116
422,15,288,2.3907535389762002
423,15,292,1.8423956519075415
424,15,293,3.6674251905791326
425,15,296,3.563574838919019
426,15,300,3.285164147492057
427,15,306,3.611100413979012
428,15,307,3.0623794631627
429,15,308,3.0545261997076762
430,15,316,2.936202746802203
431,15,318,1.7420158205424352
432,15,322,2.499896849083332
433,15,329,2.100728136891762
434,15,335,2.58043708481756
435,15,339,2.613929064033774
436,15,342,2.897564263021084
437,15,364,3.2696601521132185
438,15,377,3.3885241166843163
439,15,380,3.4175674138127206
440,15,429,2.2672250569622285
441,15,431,3.3292095889092135
442,15,435,2.3190474106619288
443,15,440,2.545983761753474
444,15,441,3.3346855086529676
445,15,454,2.8777037730729846
446,15,466,2.7667716979992916
447,15,480,2.746073664511858
448,15,483,2.157600847212862
449,15,500,2.8807521468200257
450,15,508,1.9215992262241934
451,15,509,2.157600847212862
452,15,524,2.5491158820320274
453,15,527,2.9732357754885914
454,15,535,2.6454888136798216
455,15,539,2.3391385385578127
456,15,541,3.6867620352627295
457,15,543,2.9490635483703738
458,15,549,3.6375276788293056
459,15,551,2.213979012226822
460,15,562,2.7401752190237794
461,15,574,2.9562915182439586
462,15,586,2.517066279181714
463,15,587,1.8332026755055537
464,15,588,1.3545397757930866
465,15,590,2.739523986094575
466,15,592,3.4836382998371196
467,15,593,3.6301094992222054
468,15,594,2.489120338668189
469,15,597,2.6590596958914494
470,15,608,3.5632796490118137
471,15,628,2.3662000577645133
472,15,647,1.9439094153051115
473,15,648,3.4076524226711955
474,15,663,2.3482916994659613
475,15,665,2.918706074901319
476,15,674,3.3187225790479857
477,15,680,2.0636372388562627
478,15,708,2.917781842687975
479,15,745,2.4713180557582834
480,15,762,2.884011819508113
481,15,778,3.0646527762681015
482,15,780,2.5894886250720948
483,15,784,3.1155518713907377
484,15,786,1.6734839954625556
485,15,788,2.2529462733394117
486,15,802,1.8326433683129553
487,15,803,3.285164147492057
488,15,804,3.4865147368276275
489,15,832,1.697673711572664
490,15,851,3.7080003850967556
491,15,858,3.4331568306537017
492,15,866,3.2173015414567354
493,15,903,3.581353782529165
494,15,909,3.2552666357422297
495,15,910,2.3284437714975885
496,15,911,3.081576329386092
497,15,912,3.575487604081038
498,15,913,2.925980676838604
499,15,914,1.9337463684809633
500,15,916,1.4420318297279884
501,15,919,2.604530317729509
502,15,920,2.837455190028259
503,15,922,1.2866304774459199
504,15,923,3.595244055068836
505,15,924,3.772170654218336
506,15,926,2.3356371577832613
507,15,931,1.5585828439395397
508,15,953,2.494303777157344
509,15,994,3.0032733224222583
510,15,1059,2.0020748747605595
511,15,1073,2.7194778296155016
512,15,1088,2.378326681937327
513,15,1089,3.0523906631541173
514,15,1092,2.6962136736855133
515,15,1213,2.466389651774054
516,15,1246,1.5745319300948046
517,15,1247,3.638319506989614
518,15,1248,2.446909851889761
519,15,1249,2.6310328739326527
520,15,1250,3.066156660322444
521,15,1251,2.6790988735919896
522,15,1259,2.527582555116973
523,15,1262,1.7635289795132454
524,15,1265,3.234765484828063
525,15,1266,3.2085096248853575
526,15,1267,3.6389658973245598
527,15,1272,2.8059497448733994
528,15,1280,2.4914189295323608
529,15,1281,1.4283615388801216
530,15,1358,1.5169398811451376
531,15,1370,2.981917956886668
532,15,1377,3.095768749398286
533,15,1387,3.2695035460992905
534,15,1391,1.7382882449215364
535,15,1394,3.1724078174641375
536,15,1396,3.3597823070693567
537,15,1405,3.1258345507134755
538,15,1407,4.040090946137888
539,15,1485,3.0370208155644174
540,15,1544,2.0797653208876192
541,15,1552,2.1504341313212567
542,15,1562,2.778360430079334
543,15,1573,3.453279760033684
544,15,1580,3.3341241328989173
545,15,1584,3.2974202703211786
546,15,1597,2.381832185336566
547,15,1610,2.6385589044195807
548,15,1635,3.2437096143935573
549,15,1639,3.3870785227095994
550,15,1645,2.8858188119765087
551,15,1649,2.1106190430345624
552,15,1653,2.7616526152195737
553,15,1680,2.75390836178359
554,15,1682,2.0804409498397423
555,15,1689,3.8254548955425047
556,15,1690,1.9978627130066429
557,15,1694,2.6861461442187347
558,15,1722,3.2650290885585003
559,15,1729,1.6259646420373643
560,15,1779,2.1650190268199623
561,15,1792,2.939207225815486
562,15,1807,2.72138249735246
563,15,1816,3.1442187349571578
564,15,1831,3.06832505128452
565,15,1834,2.911352401203846
566,15,1836,2.6430794903886268
567,15,1859,3.1442187349571578
568,15,1882,2.7616526152195737
569,15,1883,3.54432184150784
570,15,1895,2.822057792020245
571,15,1904,2.932800616154809
572,15,1909,2.4544858651055224
573,15,1921,3.2922114181188022
574,15,1923,3.678207045861736
575,15,1945,2.891489029722166
576,15,1954,2.6989129388324034
577,15,1955,3.5170420842430206
578,15,1956,3.2078715019084028
579,15,1961,2.8812785535895307
580,15,1964,2.6368152498315203
581,15,1968,3.1538560281219374
582,15,1997,3.8621594300568014
583,15,2000,2.812213985430506
584,15,2005,3.326618680590557
585,15,2006,3.467111861855291
586,15,2011,2.8737174381730073
587,15,2018,2.3234189796068616
588,15,2019,3.2695035460992905
589,15,2020,2.3400007928462614
590,15,2028,2.6114303168932973
591,15,2054,2.72509158715601
592,15,2058,2.51209991510367
593,15,2064,3.204623911757829
594,15,2100,2.488280468929357
595,15,2105,3.4381049142852462
596,15,2108,3.5995808369929865
597,15,2115,3.2765348365205327
598,15,2124,2.4193566133491036
599,15,2133,3.362043463420184
600,15,2134,3.347806553063124
601,15,2140,2.7616526152195737
602,15,2160,2.729212798048843
603,15,2161,2.9736006039938587
604,15,2268,1.5307646704129148
605,15,2269,3.031462404929238
606,15,2288,2.623147815888742
607,15,2289,3.0288997610649675
608,15,2291,2.6659545261308697
609,15,2294,2.4261949352510666
610,15,2302,3.1145460165287577
611,15,2321,3.0737460286897083
612,15,2355,2.2367987456848533
613,15,2357,2.4010520143185974
614,15,2360,2.375425575675888
615,15,2428,2.2472933824623436
616,15,2501,2.5240589198036005
617,15,2502,3.7558686384104947
618,15,2539,2.7241461328923595
619,15,2575,2.737043098745226
620,15,2605,1.9341508029502168
621,15,2617,1.8560847115369379
622,15,2640,3.463695003369597
623,15,2657,2.4819990189201704
624,15,2671,3.492177722152691
625,15,2759,1.978215776713899
626,15,2769,2.9562915182439586
627,15,2770,3.6693094875381553
628,15,2841,2.1319744085701533
629,15,2925,3.0234083813558152
630,15,2959,3.6075244474481143
631,15,2976,2.2716995145030188
632,15,2990,3.2602914276329575
633,15,3033,3.3580669470790743
634,15,3077,2.5491158820320274
635,15,3082,3.0659157279933247
636,15,3083,3.595244055068836
637,15,3089,2.555924839159317
638,15,3107,2.94160970443824
639,15,3114,1.5408237219601424
640,15,3134,1.3354192740926158
641,15,3175,3.421772778102806
642,15,3176,2.2985462597477615
643,15,3489,2.5148810789873743
644,15,3512,2.832655191458959
645,15,3536,3.4261095600269567
646,15,3543,2.0294686539993174
647,15,3577,3.1442187349571578
648,15,3598,2.6744006931741597
649,15,3635,3.0032733224222583
650,15,3638,3.107450366469793
651,15,3683,2.9797824203331085
652,15,3763,2.338816377614876
653,15,3981,2.3455280639260616
654,15,3989,2.5240589198036005
655,15,4011,1.432102881638485
656,15,4148,1.9824868498210173
657,15,4226,3.5798681918832105
658,15,4232,3.2650290885585003
659,15,4247,2.326735342254741
660,15,4380,2.1106190430345624
661,15,4638,2.307639512169368
662,15,4723,2.918706074901319
663,15,4816,3.01552944525138
664,15,4886,3.7730521139590167
665,15,4958,2.0401463367671124
666,15,4973,1.9625323962645613
667,15,4974,2.623804904059068
668,15,4975,2.0090367637301303
669,15,4995,1.480073776431065
670,15,5000,3.1442187349571578
671,15,5279,2.3925098681043613
672,15,5528,1.9128009201785632
673,15,5618,1.658698831414726
674,15,5816,1.6442811348944013
675,15,5902,3.271740774869686
676,15,5968,2.862327909887359
677,15,5991,1.6518555434111644
678,15,6003,1.946182728410513
679,15,6016,1.8491550893466329
680,15,6037,3.1442187349571578
681,15,6283,1.6290555502069894
682,15,6440,2.8990962783747243
683,15,6537,2.862327909887359
684,15,6552,1.8193318571291035
685,15,6593,2.338816377614876
686,15,6620,1.9337463684809633
687,15,6936,1.9226918263213633
688,15,6947,1.7596373294672638
689,15,6957,3.4261095600269567
690,15,6961,2.72138249735246
691,15,6978,2.6931934148454797
692,15,7090,2.657316400745687
693,15,7445,2.077936048823571
694,15,7451,3.1341512054903795
695,15,7484,3.2381823433137575
696,15,8011,2.411302589775681
697,15,8645,2.199055380311362
698,15,8665,2.9804173095787614
699,15,8874,2.371032471908567
700,15,8914,3.567054972561856
701,15,8961,2.0949584416417957
702,15,8970,2.1004608151041193
703,15,8974,3.1442187349571578
704,15,8984,2.63018252453576
705,15,30707,1.903899104650043
706,15,31685,1.6055646481178396
707,15,48385,3.5542417532405017
708,15,51540,3.7502840088572253
709,15,89492,3.8313276210647924
710,16,318,2.8695791208216304
711,16,337,3.259537708849348
712,16,527,2.9732357754885914
713,16,1653,3.8892159154987693
714,16,1961,2.8812785535895307
715,16,2539,3.5698186081017558
716,16,4772,3.778473091364205
717,16,4995,3.4533095519196566
718,16,6016,2.9767183896258285
719,17,6,3.4911612888892183
720,17,25,3.571241469963882
721,17,111,3.5813884043450663
722,17,170,3.5453710629411024
723,17,172,3.666891306440743
724,17,185,3.086182388619258
725,17,194,2.9797824203331085
726,17,198,4.022669213081647
727,17,223,2.3192354946152696
728,17,235,3.7622101591486397
729,17,247,2.2133234521685203
730,17,260,2.737365997743015
731,17,288,2.3907535389762002
732,17,293,3.1036435404395353
733,17,296,3.563574838919019
734,17,307,2.7804886380929013
735,17,318,3.4333607709612277
736,17,348,2.897564263021084
737,17,377,1.415288341195725
738,17,431,3.611100413979012
739,17,480,1.3366195391628644
740,17,482,1.8193318571291035
741,17,492,3.8556574839428404
742,17,527,2.9732357754885914
743,17,541,3.6867620352627295
744,17,590,2.739523986094575
745,17,593,3.348218674152407
746,17,608,2.717607173802418
747,17,680,3.4730913642052563
748,17,714,3.6823739464540464
749,17,778,3.3465436013379004
750,17,858,3.4331568306537017
751,17,866,3.4991923665265343
752,17,903,3.581353782529165
753,17,910,2.8922254216371863
754,17,912,3.293596779011239
755,17,913,3.4897623269782017
756,17,922,3.54175707800431
757,17,923,3.313353229999037
758,17,924,3.490279829148537
759,17,928,3.328060577393983
760,17,931,3.5318186194281314
761,17,942,2.9273796387496205
762,17,965,2.9504187927216714
763,17,1089,3.6161723132937147
764,17,1092,3.54188614889491
765,17,1213,3.593952952053249
766,17,1245,3.2277419423852467
767,17,1246,3.8296585306531945
768,17,1248,3.5744731521689563
769,17,1249,2.349142048862854
770,17,1251,2.9609896986617885
771,17,1255,2.2750553576586117
772,17,1265,3.516656309897862
773,17,1267,3.6389658973245598
774,17,1396,2.7960006569297593
775,17,1411,3.6177953210744196
776,17,1580,2.488451657689521
777,17,1597,2.6637230104063647
778,17,1627,3.7848797010248822
779,17,1645,3.1677096370463076
780,17,1653,3.8892159154987693
781,17,1729,2.4716371172467606
782,17,1809,2.58043708481756
783,17,1834,3.475134051343443
784,17,1921,3.8559930682584
785,17,1923,2.8325345706523395
786,17,1997,3.298377779917204
787,17,2011,3.437499088312605
788,17,2021,3.379127755848657
789,17,2023,3.4824877250409165
790,17,2028,2.893321141963096
791,17,2067,3.618307849847274
792,17,2110,3.2193896216424376
793,17,2117,3.4694773792684646
794,17,2118,3.313353229999037
795,17,2160,3.5748852732582392
796,17,2204,3.332145951670357
797,17,2502,1.5007420378521046
798,17,2539,2.7241461328923595
799,17,2657,3.0457806690597677
800,17,2892,3.6140367767401558
801,17,2959,3.6075244474481143
802,17,3134,3.590545874651006
803,17,3598,3.2381823433137575
804,17,4226,3.5798681918832105
805,17,4437,3.6375276788293056
806,17,4552,3.0737460286897083
807,17,4886,2.9273796387496205
808,17,4973,3.371986521613555
809,17,4975,3.7003817141489233
810,17,4995,2.60763707671026
811,17,5072,3.2381823433137575
812,17,5137,3.1442187349571578
813,17,6016,3.540500039765426
814,17,6538,3.313353229999037
815,17,6643,3.285164147492057
816,17,7090,3.221098050885285
817,17,7445,1.7960452237537723
818,17,8195,3.2381823433137575
819,17,8665,2.9804173095787614
820,17,8874,2.9348141220481647
821,17,8914,3.567054972561856
822,17,8973,2.897564263021084
823,18,5,2.99320579295548
824,18,6,3.209270463819419
825,18,14,2.325826017012581
826,18,18,2.9815894128015046
827,18,25,3.853132295033681
828,18,62,3.3191854539659986
829,18,74,2.5656007256033604
830,18,76,2.9562915182439586
831,18,79,2.602120994438314
832,18,81,3.0032733224222583
833,18,85,3.108982381823433
834,18,86,3.2768732408723573
835,18,95,3.0441929583194876
836,18,100,3.466379677894071
837,18,140,2.8745840327164807
838,18,141,3.3806432979189243
839,18,260,2.4554751726732165
840,18,608,2.9994979988722164
841,18,628,3.2118725329739095
842,18,640,2.9562915182439586
843,18,648,2.8438707725315986
844,18,653,3.644347618145511
845,18,707,3.0815763293860914
846,18,708,3.4815634928275725
847,18,762,2.3202301693685152
848,18,765,2.6900612945669264
849,18,780,2.8713794501418937
850,18,786,3.646719770951147
851,18,788,3.098618748548808
852,18,802,3.5239883187317482
853,18,805,3.2765348365205327
854,18,818,3.365704383226286
855,18,832,2.8252370118518595
856,18,849,3.87914838603199
857,18,880,2.3662000577645133
858,19,2,2.9176522774244225
859,19,6,2.6454888136798216
860,19,11,2.7557594272390205
861,19,14,4.017170967431373
862,19,16,3.736830128569803
863,19,21,2.841557006987479
864,19,22,2.9439278855654587
865,19,25,2.7255689947544863
866,19,35,2.83670147124465
867,19,58,2.58043708481756
868,19,63,3.2381823433137575
869,19,64,2.918706074901319
870,19,70,3.6962549340521806
871,19,74,3.129382375742958
872,19,89,2.895491536366159
873,19,95,3.0441929583194876
874,19,97,3.2146914412246077
875,19,101,2.64676433777516
876,19,105,3.0796187542119955
877,19,110,2.61134616651381
878,19,111,3.5813884043450663
879,19,112,2.9773853895076847
880,19,122,3.1145460165287577
881,19,141,2.8168616477793273
882,19,145,3.55066597110431
883,19,150,2.635405795706171
884,19,153,3.266589945840171
885,19,154,3.2499277943583325
886,19,162,3.6311210691686284
887,19,165,2.894090256374097
888,19,172,2.257437181091749
889,19,176,3.2695035460992905
890,19,177,2.6454888136798216
891,19,179,2.2985462597477615
892,19,180,2.9712402741188724
893,19,194,2.9797824203331085
894,19,196,3.2518497772565356
895,19,198,2.895105912802452
896,19,215,2.737043098745226
897,19,223,3.164907969824666
898,19,229,3.097236930778858
899,19,231,3.0817745648467594
900,19,235,2.634646858869445
901,19,246,3.1211129296235676
902,19,247,3.340886752447715
903,19,249,2.932800616154809
904,19,253,2.9209612015018775
905,19,260,3.019256822812814
906,19,261,3.304509596271357
907,19,262,3.7925676326176947
908,19,266,1.7424876459114462
909,19,269,2.7683643015307595
910,19,276,2.0935347506060893
911,19,281,2.658740091781393
912,19,288,4.082098489394993
913,19,292,3.533740602326334
914,19,293,3.1036435404395353
915,19,296,3.563574838919019
916,19,300,2.72138249735246
917,19,306,3.611100413979012
918,19,307,3.6261611133022975
919,19,308,3.618307849847274
920,19,316,2.936202746802203
921,19,318,2.8695791208216304
922,19,326,3.6677302672296412
923,19,329,2.946400612101159
924,19,332,3.031462404929238
925,19,334,3.667730267229641
926,19,337,2.6957560587097507
